Lampen_ID;XREF;YREF
01041;567807.17;5950230.91
01042;567805.12;5950257.83
01043;567803.10;5950284.50
01044;567793.91;5950310.32
01045;567766.59;5950311.59
01046;567739.28;5950312.99
01047;567735.92;5950299.63
01048;567724.36;5950277.47
01049;567721.60;5950251.36
01050;567727.69;5950223.79
01051;567724.20;5950190.06
01052;567731.63;5950163.86
01053;567759.23;5950165.90
01054;567786.71;5950168.01
01055;567811.27;5950177.40
01056;567809.55;5950204.47
01057;567576.94;5950127.14
01058;567550.38;5950120.30
01059;567526.15;5950114.09
01060;567618.61;5950137.82
01061;567652.06;5950157.92
01062;567661.49;5950179.29
01063;567675.18;5950197.25
01064;567708.52;5950199.87
01065;567787.28;5950209.31
01066;567764.09;5950207.54
01067;567737.67;5950205.57
01068;567831.30;5950212.69
01069;567861.60;5950215.01
01070;565539.69;5949186.26
01071;565510.24;5949184.51
01072;565230.73;5949163.34
01073;565250.87;5949175.12
01074;564924.42;5947792.51
01075;564904.76;5947815.16
01076;564884.13;5947839.52
01077;564863.83;5947863.07
01078;564843.35;5947853.58
01079;564828.38;5947871.38
01080;564820.57;5947906.43
01081;564840.73;5947882.58
01082;564944.14;5947769.02
01083;564967.37;5947777.73
01087;567628.46;5949374.21
01088;567666.99;5949383.32
01089;567705.81;5949392.75
01090;567727.82;5949389.60
01091;567727.65;5949398.03
01092;567770.45;5949399.96
01093;567801.02;5949437.15
01094;567748.62;5949400.84
01095;567808.38;5949415.46
01096;567834.10;5949392.88
01097;567911.95;5949409.66
01098;567968.28;5949429.63
01099;567952.17;5949420.22
01100;567936.54;5949419.27
01101;567929.22;5949426.91
01102;567624.20;5949405.30
01103;567483.12;5948895.66
01104;567470.74;5948875.62
01105;567456.01;5948867.29
01106;567440.23;5948847.33
01107;567018.30;5948688.16
01108;566737.41;5948621.96
01109;566721.17;5948637.08
01110;566701.92;5948615.22
01111;566686.73;5948630.15
01112;566658.85;5948624.81
01113;565262.19;5948588.94
01114;565266.60;5948563.37
01115;565043.66;5948878.43
01116;565035.42;5948877.78
01124;566258.97;5951202.28
01125;566229.59;5951184.07
01126;566198.25;5951164.38
01127;566276.74;5951240.36
01128;566223.52;5951268.38
01129;566147.62;5951405.03
01130;566117.57;5951412.93
01131;566087.52;5951420.92
01132;566056.55;5951429.19
01133;566028.11;5951437.72
01134;565998.49;5951447.11
01135;565968.94;5951454.36
01136;565936.06;5951465.43
01137;564754.68;5948619.41
01138;564709.51;5948657.53
01139;564687.05;5948679.67
01140;564664.57;5948695.71
01141;564558.45;5948828.24
01142;564585.19;5948827.88
01143;564602.09;5948881.12
01144;564608.43;5948844.36
01145;564620.14;5948808.37
01146;564632.53;5948777.92
01147;564649.72;5948749.40
01148;564580.50;5948938.83
01149;564591.87;5948921.12
01150;564581.89;5948953.46
01151;564592.63;5948983.06
01152;564607.60;5949008.49
01153;564642.05;5949062.37
01154;564654.42;5949090.24
01155;564667.07;5949118.21
01156;564682.38;5949146.40
01157;564699.67;5949173.64
01158;564716.26;5949200.25
01159;564731.50;5949225.81
01160;564947.27;5950980.03
01161;564895.59;5951025.42
01162;565411.99;5948432.54
01163;565423.43;5948424.12
01164;565445.10;5948425.92
01165;565464.19;5948427.57
01166;565483.42;5948429.44
01167;565501.38;5948431.15
01168;565519.85;5948432.59
01169;565539.83;5948434.62
01170;565559.41;5948436.18
01171;565581.75;5948438.42
01172;565590.35;5948459.15
01173;565592.90;5948482.01
01174;565596.53;5948507.01
01175;565598.87;5948529.98
01176;564978.16;5948944.55
01177;564951.89;5948964.04
01178;564933.44;5948979.49
01179;564905.59;5948993.96
01180;564880.49;5949007.21
01181;564849.77;5949023.00
01182;564799.26;5949048.07
01183;564799.55;5949105.54
01184;564807.31;5949116.49
01185;564840.80;5949103.77
01186;564787.18;5949068.82
01187;564764.86;5949046.59
01188;564738.58;5949026.82
01189;564711.74;5949002.93
01190;564664.87;5948981.41
01191;564476.91;5949404.27
01192;564516.70;5949379.64
01193;564559.00;5949352.32
01194;564440.66;5949418.22
01195;564988.71;5948168.09
01196;565059.68;5948042.66
01197;565042.05;5948073.18
01198;565025.01;5948103.66
01199;565005.48;5948138.49
01200;565090.05;5948006.53
01201;565101.61;5947974.61
01202;565114.18;5947940.61
01203;565125.23;5947909.10
01204;565134.77;5947873.63
01205;565198.57;5947795.84
01206;565173.48;5947819.22
01207;565147.90;5947843.09
01208;565978.72;5948573.75
01209;565968.28;5948566.75
01210;565957.70;5948560.11
01211;565946.73;5948551.58
01212;565936.92;5948544.63
01213;565926.54;5948537.94
01214;565915.75;5948531.28
01215;565904.86;5948525.32
01216;565894.35;5948518.83
01217;565864.71;5948515.32
01218;565839.51;5948519.20
01219;565843.67;5948503.94
01220;565827.97;5948550.68
01221;565833.70;5948543.86
01222;565847.76;5948527.13
01223;565817.74;5948559.60
01224;565852.67;5948499.89
01225;565869.78;5948498.82
01226;565847.18;5948485.12
01227;565839.02;5948465.81
01228;565823.45;5948442.65
01229;565686.61;5948178.27
01230;565672.68;5948190.33
01231;565801.96;5948413.53
01232;565784.23;5948389.60
01233;565765.16;5948363.90
01234;565748.32;5948341.91
01235;565727.86;5948315.50
01236;565708.20;5948289.66
01237;565688.95;5948264.34
01238;565667.29;5948235.54
01239;565619.89;5948245.06
01240;565648.61;5948224.05
01241;565591.56;5948265.72
01242;564843.65;5947101.95
01243;564811.69;5947125.82
01244;564774.36;5947154.39
01245;564908.91;5947016.62
01246;564941.84;5947048.11
01247;564913.77;5947062.68
01248;564876.66;5947082.92
01249;565014.53;5946991.25
01250;564995.24;5947013.21
01251;564972.56;5947032.50
01252;565179.70;5946782.30
01253;565170.95;5946800.02
01254;565156.72;5946834.81
01255;565142.93;5946867.18
01256;565129.89;5946895.61
01257;565109.22;5946919.18
01258;565086.01;5946935.31
01259;565060.21;5946951.59
01260;565036.63;5946969.89
01261;565126.18;5947835.44
01262;565094.67;5947802.55
01263;565063.62;5947770.59
01264;565660.44;5949895.03
01265;565584.40;5949852.73
01266;565545.48;5949845.69
01267;565264.52;5949777.89
01268;565316.37;5949828.67
01269;565346.50;5949839.80
01270;565377.75;5949842.56
01271;565407.10;5949844.90
01272;565439.29;5949847.30
01273;565290.57;5949814.39
01274;565269.34;5949642.73
01275;565256.42;5949713.95
01276;565257.33;5949745.73
01277;565322.10;5949525.36
01278;565314.52;5949558.44
01279;565300.20;5949583.29
01280;565284.21;5949610.28
01281;565448.80;5949406.15
01282;565437.15;5949429.10
01283;565414.24;5949448.61
01284;565389.80;5949469.41
01285;565364.13;5949491.19
01286;565182.41;5946747.63
01287;565188.02;5946717.80
01288;565199.22;5946684.75
01289;565211.94;5946657.04
01290;565236.05;5946620.43
01291;565253.98;5946596.64
01292;565274.13;5946569.88
01293;565294.06;5946542.97
01294;565315.47;5946513.92
01295;565334.45;5946488.24
01296;565354.76;5946460.61
01297;565373.95;5946434.61
01298;565407.62;5946382.65
01299;565415.46;5946355.87
01300;565417.06;5946322.87
01301;565411.40;5946294.23
01302;565398.92;5946266.74
01303;565381.32;5946237.42
01304;565364.50;5946209.40
01305;565347.54;5946181.23
01306;565569.78;5951340.37
01307;565569.15;5951348.06
01308;565587.02;5951336.57
01309;565582.45;5951350.53
01310;565603.75;5951344.44
01311;565622.67;5951339.84
01312;565639.37;5951332.07
01313;564197.20;5947904.93
01314;564175.25;5947923.45
01315;564151.61;5947943.40
01316;564129.62;5947961.59
01317;564105.22;5947979.59
01318;564078.51;5947996.67
01319;564052.80;5948010.90
01320;564027.63;5948021.80
01321;563844.51;5948052.87
01322;563883.15;5948050.37
01323;563916.89;5948037.27
01324;563948.87;5948039.88
01325;563940.18;5948017.61
01326;563581.00;5948237.84
01327;563599.74;5948215.07
01328;563622.49;5948188.17
01329;563644.87;5948160.82
01330;563670.86;5948131.54
01331;563699.83;5948113.06
01332;563732.98;5948095.59
01333;563768.60;5948076.48
01334;563804.11;5948058.17
01335;565043.10;5949654.24
01336;565000.82;5949641.29
01337;564974.55;5949636.44
01338;564941.30;5949636.43
01339;564926.66;5949859.11
01340;564925.37;5949812.88
01341;564924.63;5949766.70
01342;564923.58;5949720.89
01343;564929.47;5949676.32
01344;564013.40;5948123.36
01345;564054.01;5948119.10
01346;564085.24;5948081.49
01347;564108.96;5948046.76
01348;565373.41;5947969.77
01349;565409.81;5947948.97
01350;565530.01;5947796.55
01351;565539.13;5947833.72
01352;565484.73;5947906.85
01353;565517.20;5947888.69
01354;565547.20;5947870.22
01355;565512.40;5947727.16
01356;565521.87;5947767.15
01357;565323.99;5947592.35
01358;565254.93;5947612.79
01359;565426.40;5947575.57
01360;565445.19;5947648.25
01361;565398.95;5947570.01
01362;565364.52;5947580.22
01363;564817.41;5948710.73
01364;564852.21;5948802.01
01365;564835.54;5948763.49
01366;564779.13;5948642.49
01367;564792.83;5948664.82
01368;564805.68;5948687.49
01369;564828.98;5948736.96
01370;564969.78;5948852.70
01371;564936.16;5948849.95
01372;564904.69;5948843.68
01375;564874.67;5948827.49
01376;564982.99;5946589.25
01377;564970.76;5946564.91
01378;564956.72;5946536.94
01379;564983.03;5946605.33
01380;564970.47;5946581.52
01381;564958.02;5946557.79
01382;564945.76;5946534.14
01383;564931.45;5946506.50
01384;564917.20;5946478.75
01385;564902.64;5946450.17
01386;565022.05;5946711.45
01387;565017.45;5946681.50
01388;565009.84;5946650.66
01389;565000.39;5946622.77
01390;565017.94;5946727.84
01391;565012.40;5946696.46
01392;565006.27;5946665.44
01393;564996.69;5946634.93
01394;565474.69;5949579.54
01395;565455.70;5949596.35
01396;565436.79;5949614.26
01397;565418.31;5949633.49
01398;565401.83;5949653.13
01399;565384.94;5949672.87
01400;565368.42;5949692.38
01401;565910.05;5948809.31
01402;565846.32;5948824.25
01403;565881.10;5948824.42
01404;565781.06;5948825.77
01405;565813.97;5948824.61
01406;565432.43;5948940.12
01407;565504.13;5948943.89
01408;565539.12;5948933.80
01409;565567.53;5948921.10
01410;565593.12;5948903.60
01411;565619.56;5948883.36
01412;565651.36;5948862.82
01413;565681.94;5948847.75
01414;565713.70;5948836.43
01416;563919.00;5949824.13
01417;564054.85;5949840.19
01418;564350.51;5949649.14
01419;564122.21;5949824.94
01420;564196.31;5949778.15
01421;564269.06;5949719.55
01422;564937.41;5950928.10
01423;564930.26;5950909.18
01424;564923.15;5950890.63
01425;564915.88;5950871.72
01426;564913.50;5950852.27
01427;564931.18;5950815.68
01428;564921.36;5950834.30
01429;564941.06;5950798.25
01430;564950.95;5950780.92
01431;564960.97;5950763.68
01432;564974.46;5950747.84
01433;564988.73;5950733.47
01434;564796.85;5950879.53
01435;565003.65;5950718.22
01436;564769.44;5950968.66
01437;564782.19;5950953.21
01438;564795.68;5950936.88
01439;564810.32;5950919.12
01440;564827.43;5950906.02
01441;564850.05;5950902.65
01442;564873.03;5950911.82
01443;564890.90;5950926.30
01444;564908.46;5950940.78
01445;564924.02;5950953.36
01446;564940.24;5950960.37
01447;564926.84;5950934.11
01448;564910.74;5950920.99
01449;564891.34;5950905.13
01450;564875.34;5950893.32
01451;564853.46;5950886.25
01452;564832.36;5950887.04
01453;564807.95;5950898.25
01454;564791.19;5950916.01
01455;564763.37;5950949.80
01456;564959.66;5951027.79
01457;564969.12;5951078.62
01458;564985.54;5951120.26
01459;565004.77;5951158.88
01460;565028.98;5951221.03
01461;565066.28;5951215.25
01462;565052.57;5951218.94
01463;565078.61;5951235.46
01464;565167.62;5951209.81
01465;565116.37;5951246.78
01466;565092.34;5951231.70
01467;565105.81;5951252.45
01468;565131.84;5951266.37
01469;565200.95;5951286.96
01470;565175.09;5951271.25
01471;565148.30;5951257.56
01472;565157.41;5951278.41
01473;565182.69;5951293.68
01474;565207.71;5951309.42
01475;565388.75;5951192.94
01476;565367.40;5951212.20
01477;565344.06;5951233.07
01478;565320.90;5951253.69
01479;565298.07;5951274.22
01480;565278.61;5951299.37
01481;565249.92;5951311.25
01482;565223.77;5951300.43
01483;565228.69;5951330.56
01484;565237.13;5951356.76
01485;565242.15;5951383.40
01486;565246.49;5951405.16
01487;565258.95;5951401.96
01488;564581.97;5950295.65
01489;564613.77;5950300.68
01490;564647.56;5950305.72
01491;564686.32;5950311.59
01492;564717.70;5950316.88
01493;564745.35;5950321.45
01494;564776.10;5950328.21
01495;564809.57;5950336.43
01496;564840.18;5950343.96
01497;564870.61;5950351.61
01498;564900.96;5950365.34
01499;564933.10;5950380.27
01500;564961.03;5950394.81
01501;564988.62;5950408.96
01502;565017.22;5950426.80
01503;565071.97;5950445.76
01504;565127.20;5950464.64
01505;565160.85;5950474.25
01506;565198.62;5950487.34
01507;565238.86;5950501.54
01508;565273.88;5950513.35
01509;565311.45;5950525.58
01510;565349.08;5950537.06
01511;565389.40;5950541.93
01512;565503.48;5950515.90
01513;565498.56;5950491.46
01514;565491.88;5950465.29
01515;565484.48;5950439.48
01516;565477.01;5950414.83
01517;565469.35;5950391.52
01518;565533.13;5950525.77
01519;565516.70;5950529.32
01520;565519.62;5950544.67
01521;565555.91;5950789.71
01522;565560.39;5950758.47
01523;565560.74;5950733.54
01524;565560.86;5950708.03
01525;565560.41;5950683.01
01526;565559.24;5950658.30
01527;565557.65;5950633.46
01528;565554.96;5950607.62
01529;565551.20;5950583.61
01530;565549.84;5950556.00
01531;565642.76;5950524.73
01532;565640.35;5950482.46
01533;565550.08;5950535.72
01534;565573.58;5950529.92
01535;565608.10;5950521.31
01536;565632.26;5950515.44
01537;564701.97;5949822.82
01538;564677.52;5949797.54
01539;564648.37;5949777.85
01540;564611.41;5949766.92
01541;564577.39;5949759.62
01542;564536.29;5949750.25
01543;564740.32;5949846.49
01544;564809.02;5949861.32
01545;564843.14;5949868.93
01546;564876.92;5949876.57
01547;564910.81;5949885.76
01548;565223.14;5950205.90
01549;565203.26;5950173.98
01550;565181.44;5950146.56
01551;565159.98;5950117.08
01552;565138.93;5950088.06
01553;565117.86;5950059.74
01554;565096.16;5950031.58
01555;565071.92;5950003.63
01556;565047.48;5949978.08
01557;564996.11;5949926.63
01558;564965.83;5949910.54
01559;564934.35;5949895.83
01560;565160.89;5950390.54
01561;565145.94;5950444.68
01562;565176.24;5950335.16
01563;565192.47;5950287.89
01564;565210.84;5950241.28
01565;565110.60;5947083.61
01566;565073.23;5947082.77
01567;565035.97;5947081.86
01568;565005.16;5947079.14
01569;564975.64;5947062.53
01570;565045.84;5948566.93
01571;565025.59;5948823.06
01572;565032.14;5948793.08
01573;565039.29;5948764.20
01574;565047.63;5948731.25
01575;565050.81;5948701.16
01576;565051.78;5948675.43
01577;565051.48;5948645.05
01578;565053.78;5948615.74
01579;565055.99;5948586.54
01580;565033.04;5948686.24
01581;565029.20;5948716.47
01582;565024.73;5948744.49
01583;565018.87;5948777.14
01584;565015.72;5948884.23
01585;565020.04;5948853.59
01586;565007.60;5948845.16
01587;565003.24;5948925.15
01588;564997.23;5948970.57
01589;564992.25;5949122.49
01590;564993.24;5949092.18
01591;564994.84;5949060.63
01592;564996.70;5949029.74
01593;565002.34;5949002.58
01594;565044.48;5950510.82
01595;565100.77;5950530.30
01596;565109.58;5949168.10
01597;565107.16;5949200.69
01598;565104.87;5949233.28
01599;565103.90;5949267.09
01600;565103.06;5949296.17
01601;565100.73;5949333.39
01602;565098.37;5949367.86
01603;565095.78;5949400.60
01604;565103.17;5951193.74
01605;565092.28;5951210.80
01606;565103.98;5951152.98
01607;565103.71;5951139.55
01608;565152.60;5951189.61
01609;565130.98;5951175.86
01610;565381.87;5949928.14
01611;565393.99;5949886.06
01612;565378.92;5949955.04
01613;565294.01;5949943.49
01614;565312.13;5949946.93
01615;565343.65;5949954.07
01616;565365.31;5949970.90
01617;565366.08;5950004.56
01618;565366.71;5950052.92
01619;565375.90;5950104.65
01620;565406.38;5950125.23
01621;565371.07;5948373.50
01622;565349.01;5948382.03
01623;565316.60;5948402.36
01624;564444.95;5948840.93
01625;564460.71;5948873.73
01626;564463.80;5948916.92
01627;565298.17;5946512.99
01628;565246.52;5946504.49
01629;565187.87;5946502.09
01630;565139.21;5946525.97
01631;565093.21;5946553.04
01632;565043.01;5946582.69
01637;565018.89;5946607.46
01638;565073.87;5946574.96
01639;565124.12;5946545.27
01640;565167.24;5946519.82
01641;565214.32;5946508.83
01642;565265.45;5946516.75
01643;565786.09;5951370.66
01644;565767.94;5951386.95
01645;565767.36;5951406.96
01646;565770.98;5951433.93
01647;565754.09;5951449.11
01648;565531.98;5949078.99
01649;565490.58;5949078.54
01650;565453.57;5949065.27
01651;565421.12;5949057.69
01652;565698.56;5951872.35
01653;565723.31;5951821.53
01654;565714.82;5951841.30
01655;565735.45;5951797.56
01656;565722.94;5951871.37
01657;565753.75;5951888.70
01658;565783.44;5951888.79
01659;565805.15;5951833.29
01660;565781.42;5951849.76
01661;565834.57;5951885.91
01662;565808.26;5951887.26
01663;563307.09;5948406.94
01664;563309.75;5948373.84
01665;563313.84;5948334.91
01666;563309.62;5948294.69
01667;564488.74;5948988.66
01668;564530.44;5948971.08
01669;564552.23;5948932.88
01670;564493.63;5948922.79
